a0,a1,beta,epsilon,tilde_beta
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
0.0171378,0.031485,0.590908,2.94414e-06,0
